GEOID,sovi,rank,fema_region
g23001,0.028081378756115064,31.0,FEMA_1
g23003,5.550409985516338,3.0,FEMA_1
g23005,-1.9770269373932665,57.0,FEMA_1
g23007,0.7190733844361543,23.0,FEMA_1
g23009,-0.4080572172204383,37.0,FEMA_1
g23011,0.7492463143292628,22.0,FEMA_1
g23013,-0.23407198357096315,34.0,FEMA_1
g23015,1.3336033543002586,20.0,FEMA_1
g23017,1.4768237382497538,19.0,FEMA_1
g23019,0.3064055729065135,28.0,FEMA_1
g23021,3.629634763316506,5.0,FEMA_1
g23023,-1.460923793021821,50.0,FEMA_1
g23025,2.168334197406522,13.0,FEMA_1
g23027,-0.3810446065522366,36.0,FEMA_1
g23029,7.755819478622189,1.0,FEMA_1
g23031,-1.8064771174534509,54.0,FEMA_1
g24001,1.6107609465923685,71.0,FEMA_3
g24003,-3.8664017589885398,267.0,FEMA_3
g24005,-2.3065519479289085,235.0,FEMA_3
g24009,-4.451116365760632,277.0,FEMA_3
g24011,0.018501075101949552,133.0,FEMA_3
g24013,-4.246501766018705,274.0,FEMA_3
g24015,-2.307177257048928,236.0,FEMA_3
g24017,-4.02798605154116,269.0,FEMA_3
g24019,0.9935467702574526,86.0,FEMA_3
g24021,-3.7510698666359414,262.0,FEMA_3
g24023,1.1000776940418775,84.0,FEMA_3
g24025,-4.094863345957023,270.0,FEMA_3
g24027,-5.397972166615923,282.0,FEMA_3
g24029,1.6277185559742773,70.0,FEMA_3
g24031,-0.32870654573835717,151.0,FEMA_3
g24033,1.1194373587720192,81.0,FEMA_3
g24035,-3.585685553649719,257.0,FEMA_3
g24037,-3.510410274862602,256.0,FEMA_3
g24039,4.459222898908756,19.0,FEMA_3
g24041,0.5491201386065723,99.0,FEMA_3
g24043,-0.7315225220984412,176.0,FEMA_3
g24045,0.13121719215786187,123.0,FEMA_3
g24047,3.787319428611723,25.0,FEMA_3
g24510,3.285799338878001,30.0,FEMA_3
g25001,2.126925825376229,15.0,FEMA_1
g25003,2.4035145059807768,9.0,FEMA_1
g25005,3.0620450533410395,7.0,FEMA_1
g25007,-1.0764302955514802,48.0,FEMA_1
g25009,2.285841565920643,11.0,FEMA_1
g25011,-0.32287692374086935,35.0,FEMA_1
g25013,5.70409276969516,2.0,FEMA_1
g25015,-0.7948813913227187,44.0,FEMA_1
g25017,-0.6029372553545712,38.0,FEMA_1
g25019,-7.984090144035189,67.0,FEMA_1
g25021,0.5168333050805318,25.0,FEMA_1
g25023,0.029974335953961317,30.0,FEMA_1
g25025,2.294230857856014,10.0,FEMA_1
g25027,0.6883834283764005,24.0,FEMA_1
g26001,4.161450781597143,24.0,FEMA_5
g26003,-0.3848869260554735,292.0,FEMA_5
g26005,-1.641790162015521,400.0,FEMA_5
g26007,1.6257539787298856,118.0,FEMA_5
g26009,1.3248728776685839,141.0,FEMA_5
g26011,1.073927992444343,163.0,FEMA_5
g26013,1.365527406089806,137.0,FEMA_5
g26015,-2.957322668987931,472.0,FEMA_5
g26017,1.2580530558079346,149.0,FEMA_5
g26019,1.33476761585076,139.0,FEMA_5
g26021,2.538200021596917,69.0,FEMA_5
g26023,-0.4374390080427115,302.0,FEMA_5
g26025,2.004923217219835,94.0,FEMA_5
g26027,-0.66898634875115,326.0,FEMA_5
g26029,0.5283309840187895,212.0,FEMA_5
g26031,2.0736746899986467,88.0,FEMA_5
g26033,-0.7809578637679202,337.0,FEMA_5
g26035,3.441268543501132,38.0,FEMA_5
g26037,-2.9769538902690136,474.0,FEMA_5
g26039,1.4630545300335545,130.0,FEMA_5
g26041,1.3945271793576313,133.0,FEMA_5
g26043,0.050573032383068484,245.0,FEMA_5
g26045,-1.286454355070476,378.0,FEMA_5
g26047,-0.9709039849846506,351.0,FEMA_5
g26049,2.0015584939515936,95.0,FEMA_5
g26051,1.856446215104633,104.0,FEMA_5
g26053,2.287582450657334,79.0,FEMA_5
g26055,-1.915800785445177,415.0,FEMA_5
g26057,-1.0512781508073075,357.0,FEMA_5
g26059,0.002649618914355223,253.0,FEMA_5
g26061,-2.028991808523142,423.0,FEMA_5
g26063,2.5467793942314945,68.0,FEMA_5
g26065,0.5676073194779039,207.0,FEMA_5
g26067,-3.2233921662183236,485.0,FEMA_5
g26069,4.492904546839706,20.0,FEMA_5
g26071,5.131479472995824,15.0,FEMA_5
g26073,-0.11278027890263154,263.0,FEMA_5
g26075,-0.7197931622669822,330.0,FEMA_5
g26077,-0.5280214076025929,314.0,FEMA_5
g26079,0.028175129159669132,251.0,FEMA_5
g26081,0.5668248162410683,208.0,FEMA_5
g26083,1.748425459606793,109.0,FEMA_5
g26085,5.0936492377502525,16.0,FEMA_5
g26087,-3.022733436386519,476.0,FEMA_5
g26089,0.6653020332952573,201.0,FEMA_5
g26091,-0.1426323304798402,268.0,FEMA_5
g26093,-5.777241220449278,514.0,FEMA_5
g26095,-2.3001928239447147,441.0,FEMA_5
g26097,5.690064487113783,11.0,FEMA_5
g26099,0.7014836437329249,194.0,FEMA_5
g26101,0.7672933404362232,188.0,FEMA_5
g26103,-1.1711414713773247,372.0,FEMA_5
g26105,2.403745387494298,77.0,FEMA_5
g26107,-0.9380541679915178,348.0,FEMA_5
g26109,1.7406552327290838,111.0,FEMA_5
g26111,-3.0426117691165757,478.0,FEMA_5
g26113,0.4082869086643329,222.0,FEMA_5
g26115,-2.0784855099464443,427.0,FEMA_5
g26117,-1.513971204556089,393.0,FEMA_5
g26119,4.431898537001183,21.0,FEMA_5
g26121,1.5101193509159934,127.0,FEMA_5
g26123,-0.05458622982253708,257.0,FEMA_5
g26125,-2.219023853003315,437.0,FEMA_5
g26127,3.819805195454488,30.0,FEMA_5
g26129,4.278012514773319,23.0,FEMA_5
g26131,2.7148467968118632,61.0,FEMA_5
g26133,1.3424753961170002,138.0,FEMA_5
g26135,4.4259204796576075,22.0,FEMA_5
g26137,0.1318909530493883,237.0,FEMA_5
g26139,-2.1734572295084402,432.0,FEMA_5
g26141,3.417856235173136,41.0,FEMA_5
g26143,5.2457444316536685,14.0,FEMA_5
g26145,2.7102243074096712,62.0,FEMA_5
g26147,-0.7209329329246996,331.0,FEMA_5
g26149,0.9574305618144179,169.0,FEMA_5
g26151,1.0617192551802088,165.0,FEMA_5
g26153,4.802053943328631,18.0,FEMA_5
g26155,-0.6524517877264131,323.0,FEMA_5
g26157,-0.3767286592791935,291.0,FEMA_5
g26159,1.9691459115812395,97.0,FEMA_5
g26161,-3.4884498993325335,491.0,FEMA_5
g26163,6.183506950059307,9.0,FEMA_5
g26165,0.23574888736345867,230.0,FEMA_5
g27001,3.210878773516315,46.0,FEMA_5
g27003,-4.138930704363767,498.0,FEMA_5
g27005,1.2958964561567854,145.0,FEMA_5
g27007,2.808264802189182,59.0,FEMA_5
g27009,-1.6965748368309204,403.0,FEMA_5
g27011,5.0168790055500825,17.0,FEMA_5
g27013,-2.6716623994521687,454.0,FEMA_5
g27015,0.7130584518813843,190.0,FEMA_5
g27017,-1.7871640375375748,409.0,FEMA_5
g27019,-6.601313660493656,521.0,FEMA_5
g27021,2.030335208766459,92.0,FEMA_5
g27023,2.049089212571893,91.0,FEMA_5
g27025,-5.487140795250346,511.0,FEMA_5
g27027,-1.3320781706739495,382.0,FEMA_5
g27029,2.010167315255323,93.0,FEMA_5
g27031,1.39379229052066,134.0,FEMA_5
g27033,3.770006802041844,32.0,FEMA_5
g27035,-0.11448121313644216,264.0,FEMA_5
g27037,-3.8854410768166305,496.0,FEMA_5
g27039,-2.789741575673539,459.0,FEMA_5
g27041,-1.0584161450878227,359.0,FEMA_5
g27043,2.502781864861078,72.0,FEMA_5
g27045,1.9488490029664942,99.0,FEMA_5
g27047,3.171951190824066,48.0,FEMA_5
g27049,-0.998187570666391,353.0,FEMA_5
g27051,2.469343024680937,74.0,FEMA_5
g27053,-0.2281025383408562,277.0,FEMA_5
g27055,-0.17059686567961618,272.0,FEMA_5
g27057,0.03910130793750971,247.0,FEMA_5
g27059,-3.6284530940311983,492.0,FEMA_5
g27061,0.5837055270873913,205.0,FEMA_5
g27063,0.37756892327788,225.0,FEMA_5
g27065,-1.3748312714445041,385.0,FEMA_5
g27067,1.5136518378456834,126.0,FEMA_5
g27069,2.573613991656579,67.0,FEMA_5
g27071,1.4250115807551584,132.0,FEMA_5
g27073,1.6619965518989925,116.0,FEMA_5
g27075,1.561040999032028,122.0,FEMA_5
g27077,-1.2525853340358768,376.0,FEMA_5
g27079,-1.8638494736353741,413.0,FEMA_5
g27081,2.132419090236332,87.0,FEMA_5
g27083,0.8693897886279716,178.0,FEMA_5
g27085,-1.6997369286636896,404.0,FEMA_5
g27087,11.461137622923696,2.0,FEMA_5
g27089,-0.426697239656966,299.0,FEMA_5
g27091,1.9655913271009824,98.0,FEMA_5
g27093,-1.613365632492758,399.0,FEMA_5
g27095,0.40588370214504654,223.0,FEMA_5
g27097,-0.3024858372641518,286.0,FEMA_5
g27099,2.8221806176892117,55.0,FEMA_5
g27101,2.2045570494334052,82.0,FEMA_5
g27103,-3.229102164043487,486.0,FEMA_5
g27105,6.523485241077902,6.0,FEMA_5
g27107,2.881496435475004,54.0,FEMA_5
g27109,-2.0774379694852585,426.0,FEMA_5
g27111,1.1639064449785717,155.0,FEMA_5
g27113,-0.31324349295043286,287.0,FEMA_5
g27115,-1.725096182095424,406.0,FEMA_5
g27117,3.34190184044904,42.0,FEMA_5
g27119,1.3276603613842966,140.0,FEMA_5
g27121,-0.058250845813222096,258.0,FEMA_5
g27123,3.8091127953781605,31.0,FEMA_5
g27125,-0.14690308952077252,269.0,FEMA_5
g27127,1.9321000482302788,100.0,FEMA_5
g27129,1.7374919851012103,112.0,FEMA_5
g27131,-1.8674032211589857,414.0,FEMA_5
g27133,1.8200365614739151,106.0,FEMA_5
g27135,-2.231928726969528,438.0,FEMA_5
g27137,0.6776512688205399,197.0,FEMA_5
g27139,-5.906528882439885,516.0,FEMA_5
g27141,-5.955134498231259,519.0,FEMA_5
g27143,0.671546526270205,198.0,FEMA_5
g27145,-2.8367945801094754,467.0,FEMA_5
g27147,-0.4241160800679662,297.0,FEMA_5
g27149,-0.5447809138425014,315.0,FEMA_5
g27151,0.4760698912174953,215.0,FEMA_5
g27153,0.6658733322567117,200.0,FEMA_5
g27155,3.5270716701590827,37.0,FEMA_5
g27157,-1.3179628820540448,380.0,FEMA_5
g27159,3.254617976737166,45.0,FEMA_5
g27161,-0.3303949454975541,290.0,FEMA_5
g27163,-5.597390377123137,513.0,FEMA_5
g27165,5.261512514760289,13.0,FEMA_5
g27167,0.5604160697223597,210.0,FEMA_5
g27169,-1.2014600949727698,374.0,FEMA_5
g27171,-5.5705213265579205,512.0,FEMA_5
g27173,1.25899195656368,148.0,FEMA_5
g28001,2.079648346073542,129.0,FEMA_4
g28003,-1.105151924034104,504.0,FEMA_4
g28005,0.08382581704781822,348.0,FEMA_4
g28007,0.9915077052064483,232.0,FEMA_4
g28009,-2.094533486446669,610.0,FEMA_4
g28011,1.260280859990393,193.0,FEMA_4
g28013,1.2254177514909923,197.0,FEMA_4
g28015,-0.40402543738675306,409.0,FEMA_4
g28017,0.133854753794379,341.0,FEMA_4
g28019,1.235475525095469,196.0,FEMA_4
g28021,1.356589924368835,187.0,FEMA_4
g28023,-2.13425952904382,614.0,FEMA_4
g28025,-1.3104251461506173,535.0,FEMA_4
g28027,3.409985591725732,53.0,FEMA_4
g28029,-1.7330666228093392,588.0,FEMA_4
g28031,-0.8625534858862445,476.0,FEMA_4
g28033,-5.402478341323872,719.0,FEMA_4
g28035,-0.5181049448423273,428.0,FEMA_4
g28037,-0.7204845546472283,455.0,FEMA_4
g28039,-4.4332565587318395,705.0,FEMA_4
g28041,-0.049878355823374965,363.0,FEMA_4
g28043,-0.8509183198040258,473.0,FEMA_4
g28045,-1.1505107184256997,511.0,FEMA_4
g28047,-0.30777106818176025,396.0,FEMA_4
g28049,-0.9711636535588314,487.0,FEMA_4
g28051,1.2886409156132435,192.0,FEMA_4
g28053,3.3082148061571406,58.0,FEMA_4
g28055,2.3434754916439564,115.0,FEMA_4
g28057,-2.940846632169767,657.0,FEMA_4
g28059,-2.4520027865188228,636.0,FEMA_4
g28061,-1.6619985587225101,578.0,FEMA_4
g28063,3.9076171492771934,42.0,FEMA_4
g28065,-0.761552656762182,459.0,FEMA_4
g28067,-1.560410071224123,564.0,FEMA_4
g28069,3.6919669987266763,47.0,FEMA_4
g28071,-2.6693276810147646,643.0,FEMA_4
g28073,-5.040257147172726,715.0,FEMA_4
g28075,-0.6239368206201217,441.0,FEMA_4
g28077,-3.0104678536830733,662.0,FEMA_4
g28079,1.630301292503841,157.0,FEMA_4
g28081,-2.2748126539172056,623.0,FEMA_4
g28083,4.092980082901391,41.0,FEMA_4
g28085,-1.6466879253130196,576.0,FEMA_4
g28087,-0.34293635744781215,402.0,FEMA_4
g28089,-5.800509300740763,726.0,FEMA_4
g28091,-0.5036454232781851,424.0,FEMA_4
g28093,-1.2951875820938459,530.0,FEMA_4
g28095,-1.6457783150343261,575.0,FEMA_4
g28097,-0.2265594326595084,383.0,FEMA_4
g28099,7.814141179716308,8.0,FEMA_4
g28101,0.6472486772643011,270.0,FEMA_4
g28103,1.5480882537867902,164.0,FEMA_4
g28105,-1.1609193696702766,513.0,FEMA_4
g28107,-1.5344652988292276,562.0,FEMA_4
g28109,-1.9724010403474737,602.0,FEMA_4
g28111,-2.728176531405778,647.0,FEMA_4
g28113,-0.15860258295402105,376.0,FEMA_4
g28115,-3.071666953148425,666.0,FEMA_4
g28117,-1.5208868963417312,558.0,FEMA_4
g28119,2.963963000131275,73.0,FEMA_4
g28121,-4.993375738303147,714.0,FEMA_4
g28123,-0.45983245122400973,417.0,FEMA_4
g28125,4.168409747332175,39.0,FEMA_4
g28127,-0.26254084121464877,387.0,FEMA_4
g28129,-3.103555759808435,669.0,FEMA_4
g28131,-2.7874247765165516,651.0,FEMA_4
g28133,1.0471711764564184,225.0,FEMA_4
g28135,4.1702298678942435,38.0,FEMA_4
g28137,-1.9657680723541462,601.0,FEMA_4
g28139,-2.076873778374733,609.0,FEMA_4
g28141,-0.4858480787816525,421.0,FEMA_4
g28143,5.002367111986063,25.0,FEMA_4
g28145,-2.1316746418735324,613.0,FEMA_4
g28147,-1.6366238363905459,572.0,FEMA_4
g28149,-0.33266709184886806,400.0,FEMA_4
g28151,1.7932041293484062,144.0,FEMA_4
g28153,-1.8271041134361226,594.0,FEMA_4
g28155,-1.0878879589458488,502.0,FEMA_4
g28157,4.402353168686598,32.0,FEMA_4
g28159,0.28044513235138463,315.0,FEMA_4
g28161,0.1831937522091589,333.0,FEMA_4
g28163,2.400622614567619,109.0,FEMA_4
g29001,1.8386968121714835,83.0,FEMA_7
g29003,-2.2850634472962206,338.0,FEMA_7
g29005,-1.2975259697653825,299.0,FEMA_7
g29007,3.5462173119727125,23.0,FEMA_7
g29009,0.34917724386019267,185.0,FEMA_7
g29011,0.25022066212095845,188.0,FEMA_7
g29013,0.34389618899058605,187.0,FEMA_7
g29015,-0.19550911786664815,219.0,FEMA_7
g29017,-0.7924609539529751,262.0,FEMA_7
g29019,-2.3131353643886126,339.0,FEMA_7
g29021,1.7964043094335391,87.0,FEMA_7
g29023,4.412583133526016,13.0,FEMA_7
g29025,-0.4967295199650901,246.0,FEMA_7
g29027,-2.475712858765485,348.0,FEMA_7
g29029,-1.8735660485824561,326.0,FEMA_7
g29031,0.9835086433195858,140.0,FEMA_7
g29033,-0.13067067599131343,214.0,FEMA_7
g29035,4.139835207255812,15.0,FEMA_7
g29037,-2.7218130533318527,358.0,FEMA_7
g29039,0.9545998560587013,143.0,FEMA_7
g29041,2.422144992185795,51.0,FEMA_7
g29043,-2.8936254711328746,364.0,FEMA_7
g29045,-0.22459948235925786,223.0,FEMA_7
g29047,-2.350319768513364,341.0,FEMA_7
g29049,-1.0262338009244214,279.0,FEMA_7
g29051,-0.8961778074373503,272.0,FEMA_7
g29053,-0.9050587761614021,273.0,FEMA_7
g29055,1.706355954756507,93.0,FEMA_7
g29057,1.4790403466046007,109.0,FEMA_7
g29059,0.5303994372319198,169.0,FEMA_7
g29061,-1.2328342020394454,295.0,FEMA_7
g29063,-7.279462232439997,410.0,FEMA_7
g29065,1.9762487971902203,71.0,FEMA_7
g29067,0.1962006198244255,193.0,FEMA_7
g29069,7.650418381725915,4.0,FEMA_7
g29071,-1.6418583004280891,317.0,FEMA_7
g29073,0.8564819990026933,150.0,FEMA_7
g29075,3.127328567161192,34.0,FEMA_7
g29077,0.559568189448543,165.0,FEMA_7
g29079,2.855322980954923,41.0,FEMA_7
g29081,0.4200181970545309,183.0,FEMA_7
g29083,1.129505304494441,131.0,FEMA_7
g29085,0.9613150242018027,142.0,FEMA_7
g29087,0.8361813123058944,151.0,FEMA_7
g29089,1.1972662508278133,126.0,FEMA_7
g29091,2.181605961766939,62.0,FEMA_7
g29093,3.5303496901299334,24.0,FEMA_7
g29095,3.0160372591316476,37.0,FEMA_7
g29097,3.1160500200338297,35.0,FEMA_7
g29099,-2.554304427094244,351.0,FEMA_7
g29101,-2.425521826638365,346.0,FEMA_7
g29103,1.3343504421805858,118.0,FEMA_7
g29105,1.177009694593227,129.0,FEMA_7
g29107,-0.5011707792037665,247.0,FEMA_7
g29109,1.812956262106076,84.0,FEMA_7
g29111,0.947442465479169,144.0,FEMA_7
g29113,-2.4495266925607195,347.0,FEMA_7
g29115,1.9649255288214793,72.0,FEMA_7
g29117,4.260873979534864,14.0,FEMA_7
g29119,2.50208037309279,50.0,FEMA_7
g29121,2.2314568718403853,61.0,FEMA_7
g29123,2.6979713458753474,47.0,FEMA_7
g29125,-0.6338278298638236,253.0,FEMA_7
g29127,3.425963206658488,26.0,FEMA_7
g29129,1.5959677165708392,99.0,FEMA_7
g29131,0.5217121709042798,170.0,FEMA_7
g29133,5.469310635469594,10.0,FEMA_7
g29135,-1.6580083458232597,318.0,FEMA_7
g29137,0.9055597998797112,148.0,FEMA_7
g29139,1.6223263174254186,98.0,FEMA_7
g29141,0.7334714143408871,156.0,FEMA_7
g29143,7.313249640874872,6.0,FEMA_7
g29145,0.4825459903156429,175.0,FEMA_7
g29147,0.0348258318439556,201.0,FEMA_7
g29149,1.3794031595585037,114.0,FEMA_7
g29151,-3.629137951423837,377.0,FEMA_7
g29153,1.7951210497947414,88.0,FEMA_7
g29155,9.761933035993811,2.0,FEMA_7
g29157,-1.3550446641201894,301.0,FEMA_7
g29159,1.479782194944156,108.0,FEMA_7
g29161,-1.1848836539302474,288.0,FEMA_7
g29163,-0.20899606624334344,220.0,FEMA_7
g29165,-4.678675350514707,399.0,FEMA_7
g29167,-0.08550451289612981,211.0,FEMA_7
g29169,-4.6358952718683595,398.0,FEMA_7
g29171,0.012490248427837802,204.0,FEMA_7
g29173,-2.6215839990456726,354.0,FEMA_7
g29175,-0.028232292062740916,208.0,FEMA_7
g29177,-1.3415479846513771,300.0,FEMA_7
g29179,2.7065988566094337,46.0,FEMA_7
g29181,3.784653643100738,20.0,FEMA_7
g29183,-5.267765227608568,405.0,FEMA_7
g29185,1.903882616749045,81.0,FEMA_7
g29186,-2.8122120562392827,359.0,FEMA_7
g29187,-0.7956648162222428,263.0,FEMA_7
g29189,-0.09349035833581043,212.0,FEMA_7
g29195,3.47104270164844,25.0,FEMA_7
g29197,3.393997613314136,28.0,FEMA_7
g29199,1.9081511722531441,79.0,FEMA_7
g29201,3.978306554349981,18.0,FEMA_7
g29203,1.3063903977763218,119.0,FEMA_7
g29205,1.5460434377883017,105.0,FEMA_7
g29207,2.075110163450492,67.0,FEMA_7
g29209,0.1406745356939274,197.0,FEMA_7
g29211,3.8145666887749856,19.0,FEMA_7
g29213,1.2800431440312576,122.0,FEMA_7
g29215,0.567516339876347,163.0,FEMA_7
g29217,4.0880536522859305,16.0,FEMA_7
g29219,-1.9591116563859465,328.0,FEMA_7
g29221,1.7570031531723733,90.0,FEMA_7
g29223,1.9137524770923584,78.0,FEMA_7
g29225,-0.9460297923528139,275.0,FEMA_7
g29227,2.7554412450512062,44.0,FEMA_7
g29229,2.6141914302591673,48.0,FEMA_7
g29510,9.598494910955338,3.0,FEMA_7
g30001,-0.485869223365746,154.0,FEMA_8
g30003,1.7474589929563535,69.0,FEMA_8
g30005,1.4414307449601798,76.0,FEMA_8
g30007,-0.37067252697203723,146.0,FEMA_8
g30009,1.0908185667872956,92.0,FEMA_8
g30011,1.366073227729328,80.0,FEMA_8
g30013,1.1162863974802082,91.0,FEMA_8
g30015,0.5773373974405971,109.0,FEMA_8
g30017,0.7286178594509183,105.0,FEMA_8
g30019,-0.41016471961407175,148.0,FEMA_8
g30021,-1.317579022903647,192.0,FEMA_8
g30023,3.6134327593574205,29.0,FEMA_8
g30025,-1.9663089164814491,222.0,FEMA_8
g30027,0.16199800645365314,126.0,FEMA_8
g30029,0.22298037067497023,123.0,FEMA_8
g30031,-4.368728745810605,281.0,FEMA_8
g30033,1.1276652138574383,90.0,FEMA_8
g30035,2.561474111519216,49.0,FEMA_8
g30037,2.8803594277706637,43.0,FEMA_8
g30039,4.043777332341211,25.0,FEMA_8
g30041,-0.6836258620475641,164.0,FEMA_8
g30043,-1.8774411124532535,218.0,FEMA_8
g30045,2.054241978832985,58.0,FEMA_8
g30047,3.4246467093763426,34.0,FEMA_8
g30049,-0.26617955225525036,144.0,FEMA_8
g30051,6.335095516644753,7.0,FEMA_8
g30053,3.5714950646046573,30.0,FEMA_8
g30055,-3.1020106882739804,259.0,FEMA_8
g30057,-0.7198227017003189,167.0,FEMA_8
g30059,2.859901461242198,44.0,FEMA_8
g30061,6.718923502262071,6.0,FEMA_8
g30063,-1.3136807403936426,191.0,FEMA_8
g30065,1.3360693713255372,82.0,FEMA_8
g30067,1.2594862694064646,83.0,FEMA_8
g30069,-0.1905866149590929,142.0,FEMA_8
g30071,1.130334467081262,89.0,FEMA_8
g30073,1.8503825661491935,64.0,FEMA_8
g30075,-2.155663546070144,231.0,FEMA_8
g30077,-3.003714622913087,255.0,FEMA_8
g30079,4.8331573245926265,16.0,FEMA_8
g30081,2.3081060374433386,52.0,FEMA_8
g30083,-4.541917938457895,285.0,FEMA_8
g30085,0.7820417301254321,103.0,FEMA_8
g30087,0.7100851961185426,107.0,FEMA_8
g30089,4.325753939975208,22.0,FEMA_8
g30091,-1.4483429292667527,198.0,FEMA_8
g30093,0.6348030481887867,108.0,FEMA_8
g30095,-2.050844387514557,228.0,FEMA_8
g30097,-2.243818661772597,234.0,FEMA_8
g30099,1.208795335431014,84.0,FEMA_8
g30101,-2.8431841669553815,248.0,FEMA_8
g30103,-0.4122148373548802,149.0,FEMA_8
g30105,1.9657207609096472,60.0,FEMA_8
g30107,4.688233449048599,18.0,FEMA_8
g30109,-1.7641691745431682,214.0,FEMA_8
g30111,-0.5185243370468688,156.0,FEMA_8
g31001,-0.5882756744314631,251.0,FEMA_7
g31003,-0.5686032837162551,250.0,FEMA_7
g31005,-4.857532583085115,400.0,FEMA_7
g31007,-1.22592686067697,293.0,FEMA_7
g31009,-1.7785354985976272,322.0,FEMA_7
g31011,-1.4363459901565117,308.0,FEMA_7
g31013,1.673997668912652,95.0,FEMA_7
g31015,-2.40976896601938,345.0,FEMA_7
g31017,0.7737187060202187,154.0,FEMA_7
g31019,-1.4990061047322991,312.0,FEMA_7
g31021,-0.39502692305651843,237.0,FEMA_7
g31023,-2.545833071368784,350.0,FEMA_7
g31025,-5.227222985671132,404.0,FEMA_7
g31027,-2.104879757504455,331.0,FEMA_7
g31029,1.9559202834060647,74.0,FEMA_7
g31031,-1.222428447887294,292.0,FEMA_7
g31033,-1.7916239603174078,323.0,FEMA_7
g31035,-0.2970291934846009,229.0,FEMA_7
g31037,5.0825582984593805,12.0,FEMA_7
g31039,-0.1404390657930818,215.0,FEMA_7
g31041,-1.415597880178682,306.0,FEMA_7
g31043,5.772355068532821,8.0,FEMA_7
g31045,0.9728956973006819,141.0,FEMA_7
g31047,3.595350107848082,21.0,FEMA_7
g31049,-1.0713746778972757,281.0,FEMA_7
g31051,1.9536086274046687,75.0,FEMA_7
g31053,1.9582473759260774,73.0,FEMA_7
g31055,0.4670914362517568,179.0,FEMA_7
g31057,-1.4816538428025225,311.0,FEMA_7
g31059,-0.027555406921755843,207.0,FEMA_7
g31061,-0.5372708881099089,248.0,FEMA_7
g31063,-3.974233237183082,390.0,FEMA_7
g31065,1.7370919752449188,91.0,FEMA_7
g31067,0.5539358356214811,166.0,FEMA_7
g31069,-0.8417213644014758,268.0,FEMA_7
g31071,0.44182923388548545,181.0,FEMA_7
g31073,-2.8971061735020074,365.0,FEMA_7
g31075,-3.762669979511987,382.0,FEMA_7
g31077,-0.007924260546191553,206.0,FEMA_7
g31079,3.3575676007987423,29.0,FEMA_7
g31081,-2.92039256006529,366.0,FEMA_7
g31083,-3.630253415780184,378.0,FEMA_7
g31085,-5.425513780307164,406.0,FEMA_7
g31087,-1.803740124650115,324.0,FEMA_7
g31089,-1.4441173430720278,309.0,FEMA_7
g31091,-3.709558062296389,380.0,FEMA_7
g31093,-3.6630334352550715,379.0,FEMA_7
g31095,1.7201737882762658,92.0,FEMA_7
g31097,-4.165570107629163,392.0,FEMA_7
g31099,-3.1006383270631543,370.0,FEMA_7
g31101,-2.0519069228880165,329.0,FEMA_7
g31103,-1.7532995339072226,321.0,FEMA_7
g31105,-0.16569132732223701,217.0,FEMA_7
g31107,2.941746491631647,40.0,FEMA_7
g31109,-2.4087821037146737,344.0,FEMA_7
g31111,-0.8754118697085532,271.0,FEMA_7
g31113,-2.6759413726766272,356.0,FEMA_7
g31115,-7.544739326486418,411.0,FEMA_7
g31117,-4.420820438539529,396.0,FEMA_7
g31119,2.1057308249391276,66.0,FEMA_7
g31121,-0.29236713210899123,228.0,FEMA_7
g31123,1.496627456384036,107.0,FEMA_7
g31125,1.5843443768882095,101.0,FEMA_7
g31127,-1.243934412788629,296.0,FEMA_7
g31129,1.1449106343862683,130.0,FEMA_7
g31131,0.002149042258364875,205.0,FEMA_7
g31133,-0.24334274329574462,226.0,FEMA_7
g31135,-2.828196310323364,361.0,FEMA_7
g31137,-0.9965755284065615,278.0,FEMA_7
g31139,-2.481486985574849,349.0,FEMA_7
g31141,-0.23547778742380127,225.0,FEMA_7
g31143,-1.2617278381969115,297.0,FEMA_7
g31145,-1.3661151585536822,302.0,FEMA_7
g31147,1.9962783770105303,69.0,FEMA_7
g31149,-1.2285173071023403,294.0,FEMA_7
g31151,1.463476121162033,110.0,FEMA_7
g31153,-4.057840846909562,391.0,FEMA_7
g31155,-4.447791830231046,397.0,FEMA_7
g31157,4.0431950196401285,17.0,FEMA_7
g31159,-5.182034264508687,403.0,FEMA_7
g31161,3.3373015506462527,31.0,FEMA_7
g31163,-0.7332533932234243,257.0,FEMA_7
g31165,-3.970268960454737,389.0,FEMA_7
g31167,-2.8237326119094996,360.0,FEMA_7
g31169,0.6076621332693999,159.0,FEMA_7
g31171,-3.8840398712953617,384.0,FEMA_7
g31173,17.870445273704373,1.0,FEMA_7
g31175,0.4509457702029843,180.0,FEMA_7
g31177,-5.0074198090429505,401.0,FEMA_7
g31179,-1.0870127043733575,283.0,FEMA_7
g31181,1.9928897622438113,70.0,FEMA_7
g31183,-7.584189446962204,412.0,FEMA_7
g31185,-0.6653774405271171,254.0,FEMA_7
g32001,-3.013977484856043,82.0,FEMA_9
g32003,-1.9425267839368319,73.0,FEMA_9
g32005,-1.964427678423335,74.0,FEMA_9
g32007,-5.345193042274101,88.0,FEMA_9
g32009,-0.2138055788897889,48.0,FEMA_9
g32011,-7.1636517756667075,90.0,FEMA_9
g32013,-4.766624073986305,87.0,FEMA_9
g32015,-5.609545647285213,89.0,FEMA_9
g32017,-1.0251898392214256,60.0,FEMA_9
