GEOID,sovi,rank,fema_region
g22127,-1.1802572332092565,360.0,FEMA_6
g23001,0.02808137875611169,31.0,FEMA_1
g23003,5.55040998551634,3.0,FEMA_1
g23005,-1.977026937393269,58.0,FEMA_1
g23007,0.7190733844361514,20.0,FEMA_1
g23009,-0.40805721722044214,41.0,FEMA_1
g23011,0.7492463143292613,19.0,FEMA_1
g23013,-0.2340719835709668,38.0,FEMA_1
g23015,1.3336033543002563,17.0,FEMA_1
g23017,1.4768237382497529,16.0,FEMA_1
g23019,0.30640557290651255,27.0,FEMA_1
g23021,3.629634763316505,5.0,FEMA_1
g23023,-1.4609237930218237,51.0,FEMA_1
g23025,2.1683341974065216,11.0,FEMA_1
g23027,-0.3810446065522408,40.0,FEMA_1
g23029,7.755819478622195,1.0,FEMA_1
g23031,-1.8064771174534524,55.0,FEMA_1
g24001,0.15303560247002096,122.0,FEMA_3
g24003,-0.34071839430004547,156.0,FEMA_3
g24005,-0.11865379737213703,148.0,FEMA_3
g24009,-4.451116365760631,277.0,FEMA_3
g24011,0.018501075101945597,133.0,FEMA_3
g24013,-4.246501766018707,274.0,FEMA_3
g24015,-2.3071772570489317,237.0,FEMA_3
g24017,-4.027986051541158,269.0,FEMA_3
g24019,0.9935467702574559,84.0,FEMA_3
g24021,-3.7510698666359437,263.0,FEMA_3
g24023,1.100077694041879,82.0,FEMA_3
g24025,-4.094863345957024,270.0,FEMA_3
g24027,-5.397972166615919,282.0,FEMA_3
g24029,1.6277185559742862,69.0,FEMA_3
g24031,-0.3287065457383485,155.0,FEMA_3
g24033,1.1194373587720226,79.0,FEMA_3
g24035,-3.585685553649714,258.0,FEMA_3
g24037,-3.5104102748626045,257.0,FEMA_3
g24039,4.459222898908762,19.0,FEMA_3
g24041,0.5491201386065838,98.0,FEMA_3
g24043,-0.7315225220984449,180.0,FEMA_3
g24045,0.13121719215785832,123.0,FEMA_3
g24047,3.7873194286117413,24.0,FEMA_3
g24510,3.2857993388780073,29.0,FEMA_3
g25001,2.1269258253762287,13.0,FEMA_1
g25003,2.403514505980775,7.0,FEMA_1
g25005,3.062045053341046,6.0,FEMA_1
g25007,-1.0764302955514746,49.0,FEMA_1
g25009,2.2858415659206486,9.0,FEMA_1
g25011,-0.3228769237408714,39.0,FEMA_1
g25013,5.704092769695164,2.0,FEMA_1
g25015,-0.794881391322717,45.0,FEMA_1
g25017,-0.6029372553545624,42.0,FEMA_1
g25019,-7.984090144035196,67.0,FEMA_1
g25021,0.516833305080542,23.0,FEMA_1
g25023,0.029974335953966313,30.0,FEMA_1
g25025,2.294230857856008,8.0,FEMA_1
g25027,0.6883834283764056,22.0,FEMA_1
g26001,4.1614507815971455,23.0,FEMA_5
g26003,-0.3848869260554779,294.0,FEMA_5
g26005,-1.64179016201552,401.0,FEMA_5
g26007,1.6257539787298843,116.0,FEMA_5
g26009,1.3248728776685805,139.0,FEMA_5
g26011,1.0739279924443417,161.0,FEMA_5
g26013,1.365527406089801,135.0,FEMA_5
g26015,-2.957322668987929,473.0,FEMA_5
g26017,1.258053055807934,147.0,FEMA_5
g26019,1.3347676158507569,137.0,FEMA_5
g26021,2.538200021596917,68.0,FEMA_5
g26023,-0.4374390080427125,303.0,FEMA_5
g26025,2.004923217219834,93.0,FEMA_5
g26027,-0.6689863487511476,327.0,FEMA_5
g26029,0.5283309840187884,210.0,FEMA_5
g26031,2.0736746899986436,87.0,FEMA_5
g26033,-0.7809578637679251,338.0,FEMA_5
g26035,3.441268543501128,37.0,FEMA_5
g26037,-2.9769538902690136,475.0,FEMA_5
g26039,1.4630545300335502,128.0,FEMA_5
g26041,1.3945271793576288,131.0,FEMA_5
g26043,0.05057303238306843,245.0,FEMA_5
g26045,-1.2864543550704757,379.0,FEMA_5
g26047,-0.9709039849846541,352.0,FEMA_5
g26049,2.0015584939515927,94.0,FEMA_5
g26051,1.8564462151046308,103.0,FEMA_5
g26053,2.287582450657328,78.0,FEMA_5
g26055,-1.9158007854451786,416.0,FEMA_5
g26057,-1.0512781508073117,359.0,FEMA_5
g26059,0.0026496189143545568,253.0,FEMA_5
g26061,-2.0289918085231533,424.0,FEMA_5
g26063,2.5467793942314954,67.0,FEMA_5
g26065,0.567607319477898,205.0,FEMA_5
g26067,-3.223392166218326,486.0,FEMA_5
g26069,4.492904546839702,19.0,FEMA_5
g26071,5.131479472995823,14.0,FEMA_5
g26073,-0.11278027890264541,265.0,FEMA_5
g26075,-0.7197931622669841,331.0,FEMA_5
g26077,-0.5280214076025949,315.0,FEMA_5
g26079,0.028175129159665024,251.0,FEMA_5
g26081,0.5668248162410698,206.0,FEMA_5
g26083,1.7484254596067883,108.0,FEMA_5
g26085,5.093649237750246,15.0,FEMA_5
g26087,-3.0227334363865164,477.0,FEMA_5
g26089,0.6653020332952573,199.0,FEMA_5
g26091,-0.1426323304798411,270.0,FEMA_5
g26093,-5.777241220449273,515.0,FEMA_5
g26095,-2.300192823944723,442.0,FEMA_5
g26097,5.690064487113779,10.0,FEMA_5
g26099,0.7014836437329282,192.0,FEMA_5
g26101,0.7672933404362203,186.0,FEMA_5
g26103,-1.1711414713773305,373.0,FEMA_5
g26105,2.403745387494295,76.0,FEMA_5
g26107,-0.9380541679915257,349.0,FEMA_5
g26109,1.7406552327290823,109.0,FEMA_5
g26111,-3.0426117691165757,479.0,FEMA_5
g26113,0.4082869086643315,220.0,FEMA_5
g26115,-2.0784855099464443,428.0,FEMA_5
g26117,-1.51397120455609,394.0,FEMA_5
g26119,4.431898537001181,20.0,FEMA_5
g26121,1.5101193509159925,125.0,FEMA_5
g26123,-0.054586229822536914,258.0,FEMA_5
g26125,-2.2190238530033106,438.0,FEMA_5
g26127,3.8198051954544874,29.0,FEMA_5
g26129,4.278012514773315,22.0,FEMA_5
g26131,2.714846796811859,60.0,FEMA_5
g26133,1.342475396116999,136.0,FEMA_5
g26135,4.425920479657603,21.0,FEMA_5
g26137,0.13189095304938556,236.0,FEMA_5
g26139,-2.1734572295084384,433.0,FEMA_5
g26141,3.4178562351731374,40.0,FEMA_5
g26143,5.245744431653668,13.0,FEMA_5
g26145,2.7102243074096695,61.0,FEMA_5
g26147,-0.7209329329247004,332.0,FEMA_5
g26149,0.9574305618144214,167.0,FEMA_5
g26151,1.0617192551802106,163.0,FEMA_5
g26153,4.802053943328628,17.0,FEMA_5
g26155,-0.6524517877264134,324.0,FEMA_5
g26157,-0.3767286592791951,293.0,FEMA_5
g26159,1.9691459115812402,96.0,FEMA_5
g26161,-3.488449899332537,492.0,FEMA_5
g26163,6.18350695005931,8.0,FEMA_5
g26165,0.235748887363456,228.0,FEMA_5
g27001,3.2108787735163107,45.0,FEMA_5
g27003,-4.138930704363764,499.0,FEMA_5
g27005,1.295896456156785,143.0,FEMA_5
g27007,2.808264802189176,58.0,FEMA_5
g27009,-1.6965748368309248,404.0,FEMA_5
g27011,5.016879005550085,16.0,FEMA_5
g27013,-2.6716623994521793,455.0,FEMA_5
g27015,0.7130584518813864,188.0,FEMA_5
g27017,-1.7871640375375768,410.0,FEMA_5
g27019,-6.601313660493654,522.0,FEMA_5
g27021,2.030335208766456,91.0,FEMA_5
g27023,2.0490892125718956,90.0,FEMA_5
g27025,-5.487140795250347,512.0,FEMA_5
g27027,-1.3320781706739528,383.0,FEMA_5
g27029,2.0101673152553223,92.0,FEMA_5
g27031,1.3937922905206532,132.0,FEMA_5
g27033,3.7700068020418462,31.0,FEMA_5
g27035,-0.11448121313644613,266.0,FEMA_5
g27037,-3.8854410768166283,497.0,FEMA_5
g27039,-2.789741575673538,460.0,FEMA_5
g27041,-1.0584161450878242,361.0,FEMA_5
g27043,2.502781864861081,71.0,FEMA_5
g27045,1.948849002966495,98.0,FEMA_5
g27047,3.1719511908240676,47.0,FEMA_5
g27049,-0.9981875706663909,354.0,FEMA_5
g27051,2.4693430246809362,73.0,FEMA_5
g27053,-0.22810253834085387,279.0,FEMA_5
g27055,-0.17059686567961596,274.0,FEMA_5
g27057,0.03910130793750727,247.0,FEMA_5
g27059,-3.628453094031197,493.0,FEMA_5
g27061,0.5837055270873888,203.0,FEMA_5
g27063,0.37756892327788233,223.0,FEMA_5
g27065,-1.3748312714445057,386.0,FEMA_5
g27067,1.5136518378456842,124.0,FEMA_5
g27069,2.5736139916565843,66.0,FEMA_5
g27071,1.4250115807551564,130.0,FEMA_5
g27073,1.6619965518989983,114.0,FEMA_5
g27075,1.5610409990320246,120.0,FEMA_5
g27077,-1.2525853340358786,377.0,FEMA_5
g27079,-1.863849473635374,414.0,FEMA_5
g27081,2.1324190902363336,86.0,FEMA_5
g27083,0.8693897886279697,176.0,FEMA_5
g27085,-1.6997369286636879,405.0,FEMA_5
g27087,11.461137622923696,2.0,FEMA_5
g27089,-0.42669723965696227,300.0,FEMA_5
g27091,1.9655913271009862,97.0,FEMA_5
g27093,-1.6133656324927572,400.0,FEMA_5
g27095,0.405883702145044,221.0,FEMA_5
g27097,-0.3024858372641531,288.0,FEMA_5
g27099,2.822180617689212,54.0,FEMA_5
g27101,2.204557049433408,81.0,FEMA_5
g27103,-3.2291021640434905,487.0,FEMA_5
g27105,6.523485241077903,6.0,FEMA_5
g27107,2.8814964354750052,53.0,FEMA_5
g27109,-2.077437969485258,427.0,FEMA_5
g27111,1.163906444978571,153.0,FEMA_5
g27113,-0.31324349295043274,289.0,FEMA_5
g27115,-1.725096182095429,407.0,FEMA_5
g27117,3.341901840449042,41.0,FEMA_5
g27119,1.3276603613842968,138.0,FEMA_5
g27121,-0.05825084581322043,260.0,FEMA_5
g27123,3.8091127953781587,30.0,FEMA_5
g27125,-0.14690308952077097,271.0,FEMA_5
g27127,1.9321000482302804,99.0,FEMA_5
g27129,1.737491985101213,110.0,FEMA_5
g27131,-1.8674032211589882,415.0,FEMA_5
g27133,1.8200365614739162,105.0,FEMA_5
g27135,-2.231928726969528,439.0,FEMA_5
g27137,0.6776512688205347,195.0,FEMA_5
g27139,-5.906528882439882,517.0,FEMA_5
g27141,-5.955134498231257,520.0,FEMA_5
g27143,0.6715465262702065,196.0,FEMA_5
g27145,-2.83679458010948,468.0,FEMA_5
g27147,-0.42411608006796486,298.0,FEMA_5
g27149,-0.544780913842502,316.0,FEMA_5
g27151,0.4760698912174951,213.0,FEMA_5
g27153,0.6658733322567112,198.0,FEMA_5
g27155,3.527071670159088,36.0,FEMA_5
g27157,-1.317962882054044,381.0,FEMA_5
g27159,3.254617976737165,44.0,FEMA_5
g27161,-0.33039494549755233,292.0,FEMA_5
g27163,-5.5973903771231335,514.0,FEMA_5
g27165,5.261512514760294,12.0,FEMA_5
g27167,0.560416069722362,208.0,FEMA_5
g27169,-1.201460094972777,375.0,FEMA_5
g27171,-5.570521326557919,513.0,FEMA_5
g27173,1.2589919565636811,146.0,FEMA_5
g28001,2.079648346073537,129.0,FEMA_4
g28003,-1.1051519240341041,507.0,FEMA_4
g28005,0.083825817047817,346.0,FEMA_4
g28007,0.9915077052064513,230.0,FEMA_4
g28009,-2.0945334864466636,613.0,FEMA_4
g28011,1.260280859990391,191.0,FEMA_4
g28013,1.225417751490996,195.0,FEMA_4
g28015,-0.4040254373867572,412.0,FEMA_4
g28017,0.1338547537943761,339.0,FEMA_4
g28019,1.2354755250954743,194.0,FEMA_4
g28021,1.3565899243688215,185.0,FEMA_4
g28023,-2.1342595290438178,617.0,FEMA_4
g28025,-1.3104251461506196,539.0,FEMA_4
g28027,3.4099855917257242,53.0,FEMA_4
g28029,-1.7330666228093392,591.0,FEMA_4
g28031,-0.8625534858862429,479.0,FEMA_4
g28033,-5.402478341323877,719.0,FEMA_4
g28035,-0.5181049448423277,431.0,FEMA_4
g28037,-0.720484554647222,458.0,FEMA_4
g28039,-4.433256558731832,706.0,FEMA_4
g28041,-0.04987835582336875,363.0,FEMA_4
g28043,-0.8509183198040269,476.0,FEMA_4
g28045,-1.1505107184257002,515.0,FEMA_4
g28047,-0.30777106818176614,399.0,FEMA_4
g28049,-0.9711636535588394,490.0,FEMA_4
g28051,1.2886409156132335,190.0,FEMA_4
g28053,3.308214806157139,58.0,FEMA_4
g28055,2.343475491643982,115.0,FEMA_4
g28057,-2.9408466321697633,659.0,FEMA_4
g28059,-2.4520027865188245,638.0,FEMA_4
g28061,-1.6619985587225063,582.0,FEMA_4
g28063,3.9076171492771756,42.0,FEMA_4
g28065,-0.7615526567621801,462.0,FEMA_4
g28067,-1.5604100712241187,568.0,FEMA_4
g28069,3.6919669987266777,47.0,FEMA_4
g28071,-2.669327681014762,645.0,FEMA_4
g28073,-5.040257147172723,715.0,FEMA_4
g28075,-0.6239368206201239,444.0,FEMA_4
g28077,-3.0104678536830707,664.0,FEMA_4
g28079,1.6303012925038463,156.0,FEMA_4
g28081,-2.2748126539172064,626.0,FEMA_4
g28083,4.092980082901385,41.0,FEMA_4
g28085,-1.6466879253130176,580.0,FEMA_4
g28087,-0.342936357447813,405.0,FEMA_4
g28089,-5.800509300740755,726.0,FEMA_4
g28091,-0.5036454232781802,427.0,FEMA_4
g28093,-1.29518758209385,534.0,FEMA_4
g28095,-1.645778315034329,579.0,FEMA_4
g28097,-0.22655943265950818,384.0,FEMA_4
g28099,7.81414117971633,8.0,FEMA_4
g28101,0.6472486772643016,268.0,FEMA_4
g28103,1.5480882537867846,163.0,FEMA_4
g28105,-1.160919369670274,517.0,FEMA_4
g28107,-1.5344652988292338,566.0,FEMA_4
g28109,-1.972401040347472,605.0,FEMA_4
g28111,-2.728176531405777,649.0,FEMA_4
g28113,-0.15860258295401988,377.0,FEMA_4
g28115,-3.0716669531484295,668.0,FEMA_4
g28117,-1.5208868963417277,562.0,FEMA_4
g28119,2.963963000131275,73.0,FEMA_4
g28121,-4.993375738303147,714.0,FEMA_4
g28123,-0.45983245122400895,420.0,FEMA_4
g28125,4.16840974733217,39.0,FEMA_4
g28127,-0.26254084121465043,389.0,FEMA_4
g28129,-3.1035557598084322,671.0,FEMA_4
g28131,-2.7874247765165494,653.0,FEMA_4
g28133,1.0471711764564187,223.0,FEMA_4
g28135,4.170229867894242,38.0,FEMA_4
g28137,-1.9657680723541477,604.0,FEMA_4
g28139,-2.0768737783747317,612.0,FEMA_4
g28141,-0.4858480787816509,424.0,FEMA_4
g28143,5.002367111986053,25.0,FEMA_4
g28145,-2.1316746418735306,616.0,FEMA_4
g28147,-1.636623836390544,576.0,FEMA_4
g28149,-0.33266709184887105,403.0,FEMA_4
g28151,1.7932041293483996,144.0,FEMA_4
g28153,-1.8271041134361137,597.0,FEMA_4
g28155,-1.0878879589458421,505.0,FEMA_4
g28157,4.402353168686592,32.0,FEMA_4
g28159,0.28044513235138063,312.0,FEMA_4
g28161,0.1831937522091563,331.0,FEMA_4
g28163,2.4006226145676166,109.0,FEMA_4
g29001,1.8386968121714826,83.0,FEMA_7
g29003,-2.285063447296218,338.0,FEMA_7
g29005,-1.2975259697653825,300.0,FEMA_7
g29007,3.546217311972713,23.0,FEMA_7
g29009,0.349177243860197,182.0,FEMA_7
g29011,0.2502206621209603,185.0,FEMA_7
g29013,0.3438961889905871,184.0,FEMA_7
g29015,-0.1955091178666435,222.0,FEMA_7
g29017,-0.7924609539529702,265.0,FEMA_7
g29019,-2.3131353643886103,339.0,FEMA_7
g29021,1.796404309433538,87.0,FEMA_7
g29023,4.412583133526015,13.0,FEMA_7
g29025,-0.4967295199650888,249.0,FEMA_7
g29027,-2.4757128587654855,348.0,FEMA_7
g29029,-1.8735660485824512,327.0,FEMA_7
g29031,0.9835086433195848,138.0,FEMA_7
g29033,-0.1306706759913117,216.0,FEMA_7
g29035,4.139835207255812,15.0,FEMA_7
g29037,-2.7218130533318474,358.0,FEMA_7
g29039,0.9545998560587038,141.0,FEMA_7
g29041,2.4221449921857943,51.0,FEMA_7
g29043,-2.893625471132871,364.0,FEMA_7
g29045,-0.22459948235925545,226.0,FEMA_7
g29047,-2.3503197685133617,341.0,FEMA_7
g29049,-1.0262338009244207,282.0,FEMA_7
g29051,-0.8961778074373519,275.0,FEMA_7
g29053,-0.9050587761614034,276.0,FEMA_7
g29055,1.70635595475651,92.0,FEMA_7
g29057,1.4790403466046012,107.0,FEMA_7
g29059,0.530399437231923,166.0,FEMA_7
g29061,-1.232834202039444,296.0,FEMA_7
g29063,-7.279462232440002,410.0,FEMA_7
g29065,1.9762487971902225,71.0,FEMA_7
g29067,0.19620061982443276,190.0,FEMA_7
g29069,7.6504183817259115,4.0,FEMA_7
g29071,-1.6418583004280862,318.0,FEMA_7
g29073,0.8564819990026952,147.0,FEMA_7
g29075,3.1273285671611912,34.0,FEMA_7
g29077,0.5595681894485428,162.0,FEMA_7
g29079,2.8553229809549228,41.0,FEMA_7
g29081,0.4200181970545322,180.0,FEMA_7
g29083,1.1295053044944425,129.0,FEMA_7
g29085,0.9613150242018105,140.0,FEMA_7
g29087,0.8361813123058915,148.0,FEMA_7
g29089,1.1972662508278127,124.0,FEMA_7
g29091,2.1816059617669423,62.0,FEMA_7
g29093,3.5303496901299325,24.0,FEMA_7
g29095,3.016037259131644,37.0,FEMA_7
g29097,3.1160500200338292,35.0,FEMA_7
g29099,-2.554304427094241,351.0,FEMA_7
g29101,-2.4255218266383656,346.0,FEMA_7
g29103,1.3343504421805847,116.0,FEMA_7
g29105,1.177009694593229,127.0,FEMA_7
g29107,-0.501170779203765,250.0,FEMA_7
g29109,1.8129562621060762,84.0,FEMA_7
g29111,0.947442465479166,142.0,FEMA_7
g29113,-2.4495266925607155,347.0,FEMA_7
g29115,1.9649255288214813,72.0,FEMA_7
g29117,4.260873979534864,14.0,FEMA_7
g29119,2.5020803730927903,50.0,FEMA_7
g29121,2.2314568718403844,61.0,FEMA_7
g29123,2.6979713458753496,47.0,FEMA_7
g29125,-0.6338278298638202,256.0,FEMA_7
g29127,3.4259632066584853,26.0,FEMA_7
g29129,1.595967716570838,97.0,FEMA_7
g29131,0.5217121709042811,167.0,FEMA_7
g29133,5.469310635469587,10.0,FEMA_7
g29135,-1.6580083458232602,319.0,FEMA_7
g29137,0.9055597998797127,145.0,FEMA_7
g29139,1.622326317425419,96.0,FEMA_7
g29141,0.7334714143408915,153.0,FEMA_7
g29143,7.313249640874867,6.0,FEMA_7
g29145,0.4825459903156442,172.0,FEMA_7
g29147,0.03482583184395116,201.0,FEMA_7
g29149,1.3794031595585077,112.0,FEMA_7
g29151,-3.629137951423833,377.0,FEMA_7
g29153,1.7951210497947445,88.0,FEMA_7
g29155,9.761933035993803,2.0,FEMA_7
g29157,-1.3550446641201885,302.0,FEMA_7
g29159,1.479782194944156,106.0,FEMA_7
g29161,-1.1848836539302467,291.0,FEMA_7
g29163,-0.20899606624334677,223.0,FEMA_7
g29165,-4.678675350514704,399.0,FEMA_7
g29167,-0.08550451289612732,212.0,FEMA_7
g29169,-4.63589527186836,398.0,FEMA_7
g29171,0.012490248427840023,204.0,FEMA_7
g29173,-2.6215839990456686,354.0,FEMA_7
g29175,-0.028232292062741582,208.0,FEMA_7
g29177,-1.3415479846513745,301.0,FEMA_7
g29179,2.7065988566094337,46.0,FEMA_7
g29181,3.7846536431007407,20.0,FEMA_7
g29183,-5.267765227608562,405.0,FEMA_7
g29185,1.9038826167490484,81.0,FEMA_7
g29186,-2.8122120562392796,359.0,FEMA_7
g29187,-0.7956648162222458,266.0,FEMA_7
g29189,-0.09349035833581087,213.0,FEMA_7
g29195,3.471042701648437,25.0,FEMA_7
g29197,3.393997613314137,28.0,FEMA_7
g29199,1.9081511722531415,79.0,FEMA_7
g29201,3.9783065543499796,18.0,FEMA_7
g29203,1.3063903977763225,117.0,FEMA_7
g29205,1.5460434377883003,103.0,FEMA_7
g29207,2.0751101634504927,67.0,FEMA_7
g29209,0.14067453569393296,196.0,FEMA_7
g29211,3.8145666887749843,19.0,FEMA_7
g29213,1.28004314403126,120.0,FEMA_7
g29215,0.5675163398763488,160.0,FEMA_7
g29217,4.088053652285929,16.0,FEMA_7
g29219,-1.9591116563859419,329.0,FEMA_7
g29221,1.757003153172375,89.0,FEMA_7
g29223,1.913752477092363,78.0,FEMA_7
g29225,-0.9460297923528117,278.0,FEMA_7
g29227,2.7554412450512014,44.0,FEMA_7
g29229,2.6141914302591682,48.0,FEMA_7
g29510,9.598494910955326,3.0,FEMA_7
g30001,-0.48586922336574223,155.0,FEMA_8
g30003,1.7474589929563493,63.0,FEMA_8
g30005,1.4414307449601793,70.0,FEMA_8
g30007,-0.3706725269720337,147.0,FEMA_8
g30009,1.0908185667872936,85.0,FEMA_8
g30011,1.3660732277293293,74.0,FEMA_8
g30013,1.116286397480209,84.0,FEMA_8
g30015,0.5773373974405959,103.0,FEMA_8
g30017,0.7286178594509214,98.0,FEMA_8
g30019,-0.4101647196140726,149.0,FEMA_8
g30021,-1.317579022903641,193.0,FEMA_8
g30023,3.6134327593574227,28.0,FEMA_8
g30025,-1.966308916481447,222.0,FEMA_8
g30027,0.16199800645365503,124.0,FEMA_8
g30029,0.22298037067496845,119.0,FEMA_8
g30031,-4.368728745810605,281.0,FEMA_8
g30033,1.1276652138574361,83.0,FEMA_8
g30035,2.561474111519215,47.0,FEMA_8
g30037,2.880359427770663,41.0,FEMA_8
g30039,4.04377733234121,24.0,FEMA_8
g30041,-0.683625862047563,165.0,FEMA_8
g30043,-1.8774411124532548,218.0,FEMA_8
g30045,2.0542419788329798,52.0,FEMA_8
g30047,3.424646709376341,32.0,FEMA_8
g30049,-0.2661795522552495,145.0,FEMA_8
g30051,6.335095516644757,7.0,FEMA_8
g30053,3.571495064604657,29.0,FEMA_8
g30055,-3.1020106882739813,259.0,FEMA_8
g30057,-0.7198227017003238,168.0,FEMA_8
g30059,2.8599014612421976,42.0,FEMA_8
g30061,6.718923502262068,6.0,FEMA_8
g30063,-1.3136807403936406,192.0,FEMA_8
g30065,1.3360693713255383,75.0,FEMA_8
g30067,1.2594862694064617,76.0,FEMA_8
g30069,-0.19058661495909446,143.0,FEMA_8
g30071,1.130334467081262,82.0,FEMA_8
g30073,1.850382566149193,58.0,FEMA_8
g30075,-2.1556635460701417,231.0,FEMA_8
g30077,-3.0037146229130802,255.0,FEMA_8
g30079,4.833157324592625,16.0,FEMA_8
g30081,2.3081060374433364,50.0,FEMA_8
g30083,-4.541917938457892,285.0,FEMA_8
g30085,0.7820417301254293,96.0,FEMA_8
g30087,0.710085196118543,101.0,FEMA_8
g30089,4.325753939975208,22.0,FEMA_8
g30091,-1.4483429292667511,199.0,FEMA_8
g30093,0.6348030481887907,102.0,FEMA_8
g30095,-2.050844387514557,228.0,FEMA_8
g30097,-2.2438186617725995,234.0,FEMA_8
g30099,1.208795335431013,77.0,FEMA_8
g30101,-2.8431841669553743,248.0,FEMA_8
g30103,-0.4122148373548744,150.0,FEMA_8
g30105,1.9657207609096456,54.0,FEMA_8
g30107,4.688233449048595,18.0,FEMA_8
g30109,-1.7641691745431656,214.0,FEMA_8
g30111,-0.5185243370468671,157.0,FEMA_8
g31001,-0.5882756744314634,254.0,FEMA_7
g31003,-0.5686032837162541,253.0,FEMA_7
g31005,-4.857532583085114,400.0,FEMA_7
g31007,-1.2259268606769709,294.0,FEMA_7
g31009,-1.7785354985976296,323.0,FEMA_7
g31011,-1.4363459901565143,309.0,FEMA_7
g31013,1.673997668912651,94.0,FEMA_7
g31015,-2.4097689660193793,345.0,FEMA_7
g31017,0.7737187060202186,151.0,FEMA_7
g31019,-1.4990061047322993,313.0,FEMA_7
g31021,-0.3950269230565171,240.0,FEMA_7
g31023,-2.5458330713687816,350.0,FEMA_7
g31025,-5.227222985671128,404.0,FEMA_7
g31027,-2.104879757504455,332.0,FEMA_7
g31029,1.9559202834060636,74.0,FEMA_7
g31031,-1.2224284478872964,293.0,FEMA_7
g31033,-1.7916239603174073,324.0,FEMA_7
g31035,-0.2970291934846017,233.0,FEMA_7
g31037,5.082558298459377,12.0,FEMA_7
g31039,-0.14043906579308116,217.0,FEMA_7
g31041,-1.415597880178681,307.0,FEMA_7
g31043,5.772355068532818,8.0,FEMA_7
g31045,0.9728956973006788,139.0,FEMA_7
g31047,3.59535010784808,21.0,FEMA_7
g31049,-1.0713746778972741,284.0,FEMA_7
g31051,1.9536086274046676,75.0,FEMA_7
g31053,1.9582473759260774,73.0,FEMA_7
g31055,0.46709143625175287,176.0,FEMA_7
g31057,-1.4816538428025243,312.0,FEMA_7
g31059,-0.027555406921756842,207.0,FEMA_7
g31061,-0.5372708881099109,251.0,FEMA_7
g31063,-3.9742332371830806,390.0,FEMA_7
g31065,1.7370919752449174,90.0,FEMA_7
g31067,0.5539358356214814,163.0,FEMA_7
g31069,-0.8417213644014759,271.0,FEMA_7
g31071,0.44182923388548406,178.0,FEMA_7
g31073,-2.8971061735020056,365.0,FEMA_7
g31075,-3.762669979511984,382.0,FEMA_7
g31077,-0.007924260546193662,206.0,FEMA_7
g31079,3.3575676007987387,29.0,FEMA_7
g31081,-2.920392560065288,366.0,FEMA_7
g31083,-3.6302534157801802,378.0,FEMA_7
g31085,-5.42551378030716,406.0,FEMA_7
g31087,-1.8037401246501135,325.0,FEMA_7
g31089,-1.4441173430720278,310.0,FEMA_7
g31091,-3.7095580622963906,380.0,FEMA_7
g31093,-3.6630334352550693,379.0,FEMA_7
g31095,1.7201737882762635,91.0,FEMA_7
g31097,-4.165570107629165,392.0,FEMA_7
g31099,-3.1006383270631535,370.0,FEMA_7
g31101,-2.051906922888014,330.0,FEMA_7
g31103,-1.7532995339072184,322.0,FEMA_7
g31105,-0.16569132732223557,220.0,FEMA_7
g31107,2.9417464916316423,40.0,FEMA_7
g31109,-2.408782103714674,344.0,FEMA_7
g31111,-0.8754118697085521,274.0,FEMA_7
g31113,-2.675941372676623,356.0,FEMA_7
g31115,-7.544739326486416,411.0,FEMA_7
g31117,-4.420820438539526,396.0,FEMA_7
g31119,2.1057308249391244,66.0,FEMA_7
g31121,-0.2923671321089911,232.0,FEMA_7
g31123,1.4966274563840356,105.0,FEMA_7
g31125,1.5843443768882066,99.0,FEMA_7
g31127,-1.243934412788629,297.0,FEMA_7
g31129,1.1449106343862685,128.0,FEMA_7
g31131,0.002149042258364764,205.0,FEMA_7
g31133,-0.2433427432957449,230.0,FEMA_7
g31135,-2.8281963103233636,361.0,FEMA_7
g31137,-0.996575528406562,281.0,FEMA_7
g31139,-2.48148698557485,349.0,FEMA_7
g31141,-0.2354777874238006,229.0,FEMA_7
g31143,-1.2617278381969133,298.0,FEMA_7
g31145,-1.3661151585536813,303.0,FEMA_7
g31147,1.996278377010529,69.0,FEMA_7
g31149,-1.2285173071023392,295.0,FEMA_7
g31151,1.4634761211620293,108.0,FEMA_7
g31153,-4.057840846909561,391.0,FEMA_7
g31155,-4.447791830231043,397.0,FEMA_7
g31157,4.043195019640128,17.0,FEMA_7
g31159,-5.182034264508685,403.0,FEMA_7
g31161,3.3373015506462504,31.0,FEMA_7
g31163,-0.733253393223422,260.0,FEMA_7
g31165,-3.970268960454735,389.0,FEMA_7
g31167,-2.823732611909499,360.0,FEMA_7
g31169,0.6076621332693978,156.0,FEMA_7
g31171,-3.884039871295358,384.0,FEMA_7
g31173,17.870445273704373,1.0,FEMA_7
g31175,0.4509457702029841,177.0,FEMA_7
g31177,-5.007419809042947,401.0,FEMA_7
g31179,-1.0870127043733593,286.0,FEMA_7
g31181,1.9928897622438089,70.0,FEMA_7
g31183,-7.584189446962203,412.0,FEMA_7
g31185,-0.6653774405271162,257.0,FEMA_7
g32001,-3.013977484856045,83.0,FEMA_9
g32003,-1.9425267839368325,74.0,FEMA_9
g32005,-1.9644276784233394,75.0,FEMA_9
g32007,-5.3451930422741025,88.0,FEMA_9
g32009,-0.21380557888976937,49.0,FEMA_9
g32011,-7.1636517756667,90.0,FEMA_9
g32013,-4.766624073986304,87.0,FEMA_9
